@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
11314,'2024/02/26 17:13:37:965',9,0.736475,0.0436,0.793054,0.828531,0.847455,0.862582,0.852629,0.730883,0.694352,0.727149,0.777653,0.621888,0.553396,0.663744,0.512065,0.419949,0.432333,0.489226,0.513997,0.49612,0.468356,0.405327,0.449245,0.436934,0.408317,0.402046,0.388652,0,0,0,0,0,0,1
11315,'2024/02/26 17:13:37:977',9,0.735626,0.042341,0.7937,0.837534,0.846546,0.900672,0.854342,0.745412,0.696453,0.730993,0.777752,0.629294,0.585578,0.609933,0.481897,0.427283,0.406072,0.494476,0.524975,0.517486,0.46965,0.391444,0.462184,0.453232,0.419157,0.415563,0.403086,0,0,0,0,0,0,1
11316,'2024/02/26 17:13:37:989',9,0.714867,0.042787,0.790898,0.833981,0.855106,0.896699,0.857189,0.751954,0.690755,0.731757,0.779587,0.621905,0.59899,0.538382,0.490389,0.426119,0.407498,0.491894,0.525479,0.516511,0.47454,0.37828,0.460825,0.455244,0.416224,0.416152,0.404284,0.415114,0.685768,0,0,0,0,1
11317,'2024/02/26 17:13:38:000',9,0.716946,0.043198,0.796693,0.835133,0.844027,0.837264,0.859186,0.757963,0.710483,0.721602,0.781302,0.634146,0.587269,0.586238,0.473384,0.430192,0.395004,0.49123,0.507067,0.495536,0.47615,0.363011,0.443696,0.443373,0.397077,0.402607,0.391213,0.393465,0.71396,0,0,0,0,1
11318,'2024/02/26 17:13:38:011',9,0.731555,0.042721,0.797571,0.834998,0.854562,0.825381,0.861964,0.767034,0.704415,0.718699,0.784197,0.640177,0.600559,0.612209,0.441929,0.427597,0.412078,0.499738,0.507735,0.496475,0.475973,0.381076,0.449726,0.441094,0.406247,0.404264,0.391701,0.392868,0.717345,0,0,0,0,1
11319,'2024/02/26 17:13:38:023',9,0.744275,0.042762,0.795804,0.837222,0.849982,0.883206,0.866071,0.781752,0.734849,0.722267,0.782538,0.62871,0.614278,0.612999,0.453457,0.429863,0.407769,0.500975,0.523499,0.513297,0.475014,0.387293,0.461642,0.451593,0.418346,0.415147,0.402386,0.417323,0.736055,0,0,0,0,1
11320,'2024/02/26 17:13:38:035',9,0.735425,0.042417,0.794846,0.841218,0.853287,0.906723,0.869971,0.787359,0.729802,0.717586,0.779728,0.633532,0.618347,0.624119,0.459579,0.446426,0.416661,0.497281,0.533325,0.528333,0.475611,0.393502,0.468269,0.464935,0.423604,0.425168,0.413478,0.413457,0.74521,0.36207,0.745669,0,0,1
11321,'2024/02/26 17:13:38:046',9,0.722205,0.042104,0.796813,0.841892,0.859469,0.88351,0.872185,0.790085,0.733426,0.713332,0.780899,0.621145,0.605718,0.628372,0.458053,0.457608,0.40916,0.493483,0.522852,0.520488,0.477151,0.390122,0.460085,0.460312,0.414264,0.419519,0.408202,0.415732,0.663383,0.443233,0.674733,0,0,1
11322,'2024/02/26 17:13:38:058',9,0.731304,0.044057,0.798673,0.84356,0.850851,0.816662,0.874418,0.791276,0.737663,0.710708,0.783808,0.627225,0.609231,0.620574,0.440156,0.470791,0.393647,0.489933,0.512351,0.507172,0.478697,0.383541,0.454209,0.450793,0.408835,0.411835,0.400021,0.445928,0.702903,0,0,0,0,1
11323,'2024/02/26 17:13:38:069',9,0.743982,0.042222,0.797032,0.843996,0.86333,0.8589,0.876728,0.796499,0.732901,0.713532,0.78105,0.629758,0.613844,0.619275,0.446992,0.488296,0.396366,0.489819,0.523634,0.513218,0.472648,0.396351,0.46368,0.450773,0.422067,0.415657,0.402611,0.395199,0.722997,0.362675,0.674932,0,0,1
11324,'2024/02/26 17:13:38:081',9,0.749619,0.042791,0.795941,0.845176,0.855995,0.900557,0.878315,0.796926,0.759362,0.714269,0.776581,0.612104,0.609368,0.613762,0.418323,0.492337,0.403622,0.495464,0.535785,0.526742,0.470733,0.401223,0.473434,0.46005,0.431259,0.42499,0.411854,0.415157,0.6473,0,0,0,0,1
11325,'2024/02/26 17:13:38:093',9,0.734804,0.04201,0.798637,0.84709,0.862983,0.909716,0.879403,0.795901,0.739333,0.716422,0.775813,0.62352,0.596422,0.596765,0.406744,0.478761,0.389114,0.490537,0.541337,0.531589,0.46958,0.402388,0.476794,0.464713,0.434257,0.428913,0.416035,0.415265,0.676982,0.361883,0.721342,0,0,1
11326,'2024/02/26 17:13:38:105',9,0.730922,0.042509,0.799127,0.849905,0.862632,0.863727,0.881242,0.796905,0.767035,0.719803,0.778759,0.622434,0.590913,0.597089,0.414804,0.487528,0.394726,0.494574,0.527052,0.517364,0.479406,0.380502,0.463582,0.457965,0.418647,0.41892,0.406783,0,0,0.39493,0.756065,0.378846,0.702498,1
11327,'2024/02/26 17:13:38:116',9,0.74432,0.042223,0.801882,0.855552,0.857159,0.826988,0.883822,0.803955,0.753694,0.728137,0.778514,0.614537,0.581673,0.585578,0.384306,0.469113,0.384093,0.487638,0.523358,0.514414,0.48042,0.368748,0.458538,0.457993,0.411181,0.4168,0.404833,0.392965,0.736895,0,0,0,0,1
11328,'2024/02/26 17:13:38:128',9,0.753214,0.041825,0.800991,0.852667,0.870585,0.888092,0.8844,0.808145,0.751315,0.740635,0.775508,0.599138,0.572997,0.565095,0.391261,0.451103,0.41279,0.487205,0.53559,0.52835,0.478508,0.37826,0.469586,0.466044,0.423825,0.426202,0.414462,0.352961,0.803197,0,0,0,0,1
11329,'2024/02/26 17:13:38:139',9,0.746417,0.041556,0.80612,0.849995,0.86412,0.913903,0.882099,0.808568,0.73309,0.7439,0.77325,0.595633,0.542252,0.547024,0.407278,0.444885,0.396604,0.493711,0.543103,0.538074,0.473393,0.391636,0.476709,0.473093,0.432207,0.433147,0.421579,0,0,0,0,0,0,1
11330,'2024/02/26 17:13:38:151',9,0.735085,0.039909,0.816019,0.860965,0.862159,0.895689,0.882722,0.810747,0.738445,0.735638,0.765123,0.583111,0.507525,0.508952,0.414743,0.432901,0.366013,0.489591,0.536486,0.529213,0.466591,0.38689,0.470122,0.46413,0.425822,0.42536,0.413259,0.356464,0.734779,0,0,0,0,1
11331,'2024/02/26 17:13:38:163',9,0.735279,0.038343,0.819284,0.87396,0.83986,0.842722,0.885678,0.80823,0.748456,0.731273,0.729225,0.606929,0.491067,0.459265,0.377949,0.418262,0.36653,0.476428,0.525234,0.517857,0.446565,0.37469,0.457227,0.452435,0.413498,0.41296,0.401114,0.353285,0.733696,0,0,0,0,1
11332,'2024/02/26 17:13:38:174',9,0.732812,0.037993,0.803445,0.881688,0.78462,0.869204,0.880594,0.784414,0.710135,0.72484,0.673176,0.593994,0.526701,0.452797,0.384747,0.37363,0.373983,0.442933,0.524922,0.515829,0.41728,0.372786,0.453922,0.447475,0.411701,0.408541,0.396244,0,0,0,0,0,0,1
11333,'2024/02/26 17:13:38:186',9,0.703218,0.037624,0.783628,0.869005,0.816261,0.892701,0.852152,0.721657,0.684674,0.674785,0.66368,0.576153,0.46454,0.465335,0.375006,0.344703,0.396346,0.403121,0.518235,0.51127,0.401239,0.359304,0.44536,0.442685,0.40226,0.401954,0.390819,0.396146,0.7486,0,0,0,0,1
11334,'2024/02/26 17:13:38:198',9,0.682496,0.033291,0.742598,0.86672,0.778119,0.845183,0.797583,0.646945,0.646895,0.601915,0.643527,0.585926,0.430542,0.457397,0.343846,0.336756,0.381338,0.384328,0.472885,0.467133,0.362729,0.314756,0.398153,0.401868,0.356051,0.359183,0.347913,0.357421,0.672264,0,0,0,0,1
11335,'2024/02/26 17:13:38:209',9,0.678149,0.03228,0.650866,0.855242,0.762083,0.809568,0.722941,0.650911,0.60441,0.558559,0.59324,0.551959,0.407056,0.445516,0.355477,0.339773,0.332013,0.365171,0.44002,0.434772,0.31478,0.287588,0.358931,0.371575,0.318574,0.326599,0.316184,0,0,0,0,0,0,1
11336,'2024/02/26 17:13:38:220',9,0.697336,0.030993,0.719998,0.852893,0.765914,0.7924,0.659877,0.64175,0.623789,0.641068,0.607324,0.511825,0.486304,0.497985,0.474183,0.420481,0.350529,0.38412,0.432401,0.425523,0.35961,0.292724,0.345231,0.365655,0.303394,0.319573,0.309049,0,0,0,0,0,0,1
11337,'2024/02/26 17:13:38:232',9,0.74104,0.043095,0.787434,0.829798,0.825003,0.834141,0.799169,0.78823,0.767213,0.737717,0.687102,0.617888,0.60132,0.594319,0.587908,0.515964,0.443209,0.496138,0.527165,0.491373,0.478501,0.376729,0.420548,0.415438,0.376397,0.376314,0.364764,0.426953,0.701167,0,0,0,0,1
11338,'2024/02/26 17:13:38:244',9,0.746113,0.04129,0.805514,0.849109,0.868598,0.88355,0.880912,0.813752,0.768925,0.72857,0.711586,0.599503,0.589731,0.614863,0.584104,0.509519,0.441522,0.516753,0.567414,0.531611,0.475347,0.394431,0.464262,0.462424,0.417305,0.421837,0.410056,0.353247,0.726378,0,0,0,0,1
11339,'2024/02/26 17:13:38:255',9,0.746099,0.0406,0.804989,0.842358,0.867032,0.891717,0.894854,0.793318,0.711122,0.711193,0.704109,0.488517,0.545946,0.625024,0.516401,0.440911,0.440013,0.482791,0.565171,0.534226,0.433668,0.390453,0.46901,0.466504,0.422903,0.42585,0.414726,0,0,0.364719,0.710918,0,0,1
11340,'2024/02/26 17:13:38:267',9,0.743455,0.04086,0.806285,0.846692,0.863684,0.8975,0.888901,0.793443,0.712182,0.716995,0.693507,0.503455,0.564271,0.633215,0.504163,0.4424,0.42292,0.497548,0.560733,0.530429,0.414105,0.406747,0.470694,0.459687,0.428196,0.423524,0.411102,0,0,0.359898,0.683271,0,0,1
11341,'2024/02/26 17:13:38:278',9,0.728757,0.03984,0.812138,0.844212,0.863724,0.893942,0.885032,0.789897,0.730739,0.711915,0.689134,0.503989,0.560083,0.61427,0.512576,0.423856,0.401195,0.489864,0.552779,0.5281,0.408188,0.398794,0.468945,0.454308,0.427277,0.419437,0.406628,0.361046,0.746901,0,0,0,0,1
11342,'2024/02/26 17:13:38:290',9,0.719861,0.039625,0.810315,0.834204,0.859017,0.849805,0.881853,0.798295,0.67703,0.703778,0.681165,0.493228,0.561861,0.608694,0.48766,0.399991,0.418352,0.474357,0.535752,0.518616,0.403211,0.380724,0.453719,0.445672,0.409861,0.40812,0.395548,0,0,0,0,0,0,1
11343,'2024/02/26 17:13:38:301',9,0.7102,0.039638,0.813705,0.824588,0.852303,0.825588,0.873174,0.802094,0.715509,0.670556,0.66676,0.501368,0.553871,0.619385,0.485487,0.399921,0.420484,0.474634,0.522258,0.509835,0.400374,0.375219,0.442946,0.439685,0.398486,0.400381,0.388632,0.449971,0.717635,0,0,0,0,1
11344,'2024/02/26 17:13:38:314',9,0.687791,0.037253,0.82379,0.823965,0.834776,0.827483,0.854707,0.798082,0.709426,0.630945,0.649804,0.480637,0.509434,0.612497,0.456516,0.360977,0.413467,0.444785,0.503107,0.495977,0.397285,0.368536,0.431841,0.42709,0.387782,0.388456,0.376582,0.357248,0.614269,0.448263,0.635121,0,0,1
11345,'2024/02/26 17:13:38:325',9,0.657709,0.041853,0.815188,0.76446,0.759193,0.80446,0.836086,0.811058,0.650028,0.54624,0.619742,0.492608,0.496722,0.603427,0.412494,0.361491,0.373157,0.419181,0.491684,0.482673,0.350213,0.364602,0.422276,0.409529,0.381721,0.373439,0.361927,0,0,0.364506,0.699408,0,0,1
11346,'2024/02/26 17:13:38:337',9,0.621424,0.044845,0.778281,0.75922,0.709541,0.741354,0.804496,0.795512,0.559527,0.443688,0.573475,0.483674,0.468879,0.590484,0.376736,0.343289,0.353272,0.399241,0.463953,0.458024,0.331012,0.337514,0.393674,0.385985,0.352486,0.347734,0.336894,0,0,0,0,0,0,1
11347,'2024/02/26 17:13:38:348',9,0.552542,0.038122,0.764927,0.758452,0.648075,0.654828,0.752532,0.739411,0.482462,0.397616,0.496614,0.430675,0.407161,0.566297,0.354099,0.308163,0.365183,0.329956,0.410157,0.405795,0.294039,0.293942,0.339247,0.334748,0.299525,0.2964,0.286966,0,0,0,0,0,0,1
11348,'2024/02/26 17:13:38:360',9,0.517268,0.042392,0.694809,0.697779,0.623097,0.552902,0.682168,0.652703,0.443649,0.353804,0.365624,0.358437,0.381168,0.530548,0.317148,0.282781,0.343167,0.285214,0.337613,0.333605,0.26919,0.252367,0.264161,0.260582,0.234725,0.229695,0.225507,0,0,0,0,0,0,1
11349,'2024/02/26 17:13:38:371',9,0.497731,0.051866,0.658192,0.643831,0.552966,0.42963,0.65159,0.64744,0.386028,0.269553,0.342074,0.327392,0.331638,0.487868,0.29641,0.314462,0.305859,0.290036,0.319851,0.315081,0.245055,0.221368,0.241146,0.242335,0.212256,0.21111,0.210024,0,0,0,0,0,0,1
11350,'2024/02/26 17:13:38:383',9,0.502136,0.056359,0.638788,0.630012,0.52409,0.353505,0.62517,0.629845,0.386636,0.338731,0.335496,0.323938,0.32702,0.448136,0.271048,0.288294,0.259452,0.258158,0.296717,0.297109,0.245648,0.192507,0.223291,0.218772,0.19406,0.194079,0.197735,0,0,0,0,0,0,1
11351,'2024/02/26 17:13:38:395',9,0.493332,0.051024,0.671561,0.62871,0.496567,0.372137,0.587948,0.59414,0.403589,0.32323,0.330006,0.326408,0.327317,0.439472,0.264807,0.269332,0.267832,0.263051,0.264714,0.272738,0.245621,0.179673,0.1931,0.197783,0.176011,0.177057,0.192954,0,0,0,0,0,0,1
11352,'2024/02/26 17:13:38:406',9,0.467169,0.054232,0.6698,0.603172,0.449699,0.34793,0.549787,0.56281,0.38387,0.290849,0.279011,0.290706,0.31857,0.43591,0.254434,0.288737,0.27818,0.271456,0.245037,0.256863,0.215325,0.166678,0.164771,0.176751,0.166366,0.166646,0.184992,0,0,0,0,0,0,1
11353,'2024/02/26 17:13:38:418',9,0.458658,0.05956,0.631907,0.61445,0.459745,0.295186,0.519302,0.54122,0.35729,0.300018,0.304341,0.265552,0.278417,0.428109,0.24612,0.29678,0.271621,0.284053,0.22287,0.236083,0.189847,0.163254,0.151333,0.171465,0.156078,0.16223,0.171648,0,0,0,0,0,0,1
11354,'2024/02/26 17:13:38:430',9,0.467921,0.066558,0.629794,0.594678,0.41871,0.340787,0.498922,0.518938,0.302724,0.278998,0.285684,0.292379,0.271015,0.394653,0.247886,0.286858,0.239512,0.285519,0.22961,0.229626,0.186474,0.159341,0.141509,0.159286,0.150789,0.155588,0.177212,0,0,0,0,0,0,1
11355,'2024/02/26 17:13:38:441',9,0.42731,0.061787,0.640222,0.604683,0.426069,0.359072,0.46907,0.485435,0.289156,0.272058,0.280552,0.29434,0.256859,0.342562,0.291782,0.276256,0.236655,0.278857,0.228837,0.237488,0.189669,0.159167,0.12973,0.148995,0.150498,0.155722,0.181074,0,0,0,0,0,0,1
11356,'2024/02/26 17:13:38:453',9,0.410266,0.091452,0.607019,0.530692,0.442106,0.338594,0.437308,0.450041,0.293223,0.295647,0.281918,0.281269,0.247582,0.277043,0.2946,0.270134,0.239299,0.285232,0.234092,0.235976,0.187543,0.16213,0.124182,0.135931,0.141054,0.149669,0.169719,0,0,0,0,0,0,1
11357,'2024/02/26 17:13:38:464',9,0.413898,0.107504,0.591407,0.509537,0.406956,0.306664,0.388319,0.404029,0.24279,0.313728,0.274534,0.271128,0.247132,0.275674,0.285464,0.260528,0.240386,0.291671,0.229745,0.223517,0.182673,0.160173,0.128564,0.133884,0.141633,0.143982,0.164703,0,0,0,0,0,0,1
11358,'2024/02/26 17:13:38:476',9,0.427143,0.103511,0.590476,0.542712,0.351162,0.324528,0.382437,0.378343,0.254765,0.267307,0.269558,0.281592,0.254539,0.255777,0.273668,0.252564,0.231219,0.297374,0.237255,0.209424,0.178161,0.157146,0.134336,0.124776,0.138723,0.14493,0.163776,0,0,0,0,0,0,1
11359,'2024/02/26 17:13:38:488',9,0.39534,0.091377,0.607075,0.535217,0.336589,0.341526,0.35426,0.376715,0.269716,0.28271,0.256204,0.257539,0.294202,0.258921,0.287596,0.261458,0.244724,0.298612,0.238123,0.224425,0.165708,0.154157,0.132069,0.127795,0.141221,0.142313,0.162119,0,0,0,0,0,0,1
11360,'2024/02/26 17:13:38:499',9,0.393386,0.127329,0.571837,0.519518,0.338113,0.301356,0.319565,0.318137,0.306047,0.293795,0.265228,0.239899,0.263404,0.242008,0.271339,0.225904,0.228112,0.294004,0.226056,0.209677,0.168572,0.138723,0.127416,0.113662,0.144517,0.14307,0.165885,0,0,0,0,0,0,1
11361,'2024/02/26 17:13:38:511',9,0.391474,0.13173,0.575942,0.464472,0.344058,0.317178,0.317433,0.288749,0.322577,0.291697,0.281795,0.263243,0.243161,0.252583,0.253915,0.229399,0.219273,0.280725,0.222017,0.185861,0.181932,0.137237,0.116582,0.116518,0.138023,0.138209,0.162071,0,0,0,0,0,0,1
11362,'2024/02/26 17:13:38:522',9,0.378686,0.136098,0.574344,0.425587,0.341834,0.303395,0.30629,0.265062,0.30813,0.30802,0.30589,0.261714,0.242925,0.258303,0.237173,0.233543,0.225658,0.266782,0.229057,0.18576,0.175938,0.14181,0.118097,0.114371,0.139102,0.138802,0.158086,0,0,0,0,0,0,1
11363,'2024/02/26 17:13:38:534',9,0.333028,0.139342,0.560756,0.456589,0.343932,0.302007,0.298279,0.295696,0.248937,0.286324,0.298194,0.240059,0.203633,0.239548,0.238888,0.207081,0.229062,0.263952,0.208117,0.186048,0.174079,0.143268,0.115036,0.112149,0.132304,0.135572,0.155233,0,0,0,0,0,0,1
11364,'2024/02/26 17:13:38:546',9,0.326896,0.198393,0.517226,0.414499,0.347595,0.284386,0.264078,0.283315,0.255269,0.273936,0.239922,0.288721,0.192791,0.246184,0.22885,0.195361,0.216832,0.255562,0.172791,0.177403,0.171943,0.131864,0.103381,0.110052,0.121352,0.132195,0.15271,0,0,0,0,0,0,1
11365,'2024/02/26 17:13:38:557',9,0.345304,0.199188,0.508144,0.407446,0.303797,0.271279,0.266933,0.261155,0.248198,0.269476,0.248102,0.258566,0.248029,0.237603,0.21416,0.21128,0.200309,0.235132,0.171111,0.180227,0.159755,0.134977,0.095825,0.101622,0.115705,0.125441,0.147113,0,0,0,0,0,0,1
11366,'2024/02/26 17:13:38:569',9,0.351265,0.166688,0.52768,0.401618,0.30285,0.281193,0.275732,0.308094,0.260479,0.273301,0.249197,0.214542,0.273641,0.207483,0.196479,0.202772,0.195378,0.221371,0.170026,0.187156,0.163379,0.147912,0.092562,0.095743,0.106612,0.120646,0.139818,0,0,0,0,0,0,1
11367,'2024/02/26 17:13:38:580',9,0.366195,0.159059,0.532365,0.43379,0.342808,0.308804,0.29477,0.314386,0.279327,0.267964,0.254797,0.23949,0.257729,0.222644,0.212201,0.220804,0.209396,0.230563,0.18407,0.177917,0.148963,0.139571,0.086199,0.095128,0.1083,0.121942,0.139942,0,0,0,0,0,0,1
11368,'2024/02/26 17:13:38:592',9,0.341154,0.1371,0.547193,0.458807,0.347763,0.356555,0.307879,0.303401,0.297687,0.244553,0.275744,0.229911,0.230683,0.248071,0.213696,0.236485,0.224865,0.217122,0.177114,0.165797,0.157808,0.130059,0.099874,0.109024,0.121688,0.126062,0.14429,0,0,0,0,0,0,1
11369,'2024/02/26 17:13:38:603',9,0.304985,0.176858,0.524277,0.416652,0.314918,0.271111,0.291567,0.268081,0.269096,0.247513,0.276883,0.221161,0.237973,0.236143,0.227763,0.221173,0.205297,0.200866,0.187788,0.18538,0.153547,0.127954,0.092944,0.105426,0.115578,0.122283,0.140369,0,0,0,0,0,0,1
11370,'2024/02/26 17:13:38:615',9,0.329807,0.216911,0.491741,0.401229,0.327632,0.276812,0.290846,0.266485,0.268438,0.240058,0.264427,0.224159,0.236558,0.232565,0.234482,0.215593,0.226361,0.208794,0.168194,0.183964,0.155196,0.132937,0.092006,0.101989,0.117438,0.120389,0.140914,0,0,0,0,0,0,1
11371,'2024/02/26 17:13:38:627',9,0.322613,0.177362,0.511838,0.383578,0.344495,0.308146,0.273782,0.222133,0.261029,0.254997,0.24995,0.243646,0.237372,0.212253,0.232323,0.208459,0.21828,0.200772,0.179259,0.185694,0.156632,0.111141,0.090964,0.096442,0.10443,0.11505,0.137087,0,0,0,0,0,0,1
11372,'2024/02/26 17:13:38:639',9,0.299344,0.207557,0.505033,0.347098,0.307933,0.278982,0.29325,0.212632,0.272424,0.268366,0.256025,0.254359,0.231918,0.219523,0.199988,0.206635,0.222868,0.164058,0.187817,0.17876,0.151533,0.105095,0.09869,0.09995,0.110451,0.119303,0.144147,0,0,0,0,0,0,1
11373,'2024/02/26 17:13:38:650',9,0.287428,0.233383,0.480034,0.364727,0.327193,0.278796,0.290143,0.261897,0.265726,0.269142,0.23757,0.260489,0.243246,0.228735,0.24057,0.202673,0.21327,0.176333,0.185213,0.17646,0.149134,0.112525,0.094932,0.094293,0.111486,0.118823,0.147165,0,0,0,0,0,0,1
11374,'2024/02/26 17:13:38:662',9,0.287996,0.213461,0.466455,0.381807,0.321129,0.289289,0.279291,0.258103,0.249491,0.249586,0.249461,0.259548,0.236048,0.227825,0.223416,0.199296,0.219377,0.182543,0.192531,0.166034,0.144262,0.096737,0.087914,0.086775,0.107655,0.109735,0.128983,0,0,0,0,0,0,1
11375,'2024/02/26 17:13:38:673',9,0.251678,0.214088,0.472139,0.359501,0.306534,0.269308,0.271286,0.282794,0.230664,0.210317,0.254234,0.236171,0.214377,0.209698,0.228064,0.208738,0.213249,0.18701,0.196156,0.156203,0.147961,0.099981,0.080369,0.083464,0.102532,0.104008,0.12661,0,0,0,0,0,0,1
11376,'2024/02/26 17:13:38:685',9,0.26218,0.276433,0.437146,0.340943,0.284322,0.2605,0.2327,0.248434,0.210281,0.21413,0.23411,0.202418,0.208441,0.181877,0.188026,0.202757,0.190291,0.177063,0.161787,0.135897,0.148242,0.097466,0.077633,0.081601,0.096321,0.106037,0.124701,0,0,0,0,0,0,1
11377,'2024/02/26 17:13:38:696',9,0.287604,0.243253,0.441075,0.365369,0.28234,0.258653,0.271776,0.28552,0.225609,0.20649,0.221424,0.192599,0.191785,0.200282,0.193619,0.20788,0.173948,0.175083,0.156503,0.123,0.119346,0.091095,0.07305,0.080544,0.093342,0.104461,0.123018,0,0,0,0,0,0,1
11378,'2024/02/26 17:13:38:708',9,0.278975,0.211606,0.466771,0.393885,0.28233,0.233464,0.261097,0.26234,0.216353,0.256569,0.236309,0.195132,0.225361,0.20371,0.20731,0.216716,0.176512,0.170595,0.173251,0.145934,0.133539,0.08638,0.074605,0.074903,0.098716,0.104541,0.124042,0,0,0,0,0,0,1
11379,'2024/02/26 17:13:38:720',9,0.29678,0.237148,0.46177,0.388573,0.291957,0.238478,0.213377,0.236458,0.252742,0.226736,0.22891,0.227646,0.242528,0.20636,0.192682,0.21593,0.168362,0.176289,0.177259,0.147578,0.132345,0.119458,0.072953,0.078499,0.104176,0.109606,0.125266,0,0,0,0,0,0,1
11380,'2024/02/26 17:13:38:731',9,0.276783,0.212333,0.481032,0.382262,0.319931,0.264026,0.247568,0.228079,0.261991,0.238378,0.244074,0.23914,0.237891,0.209116,0.186385,0.211339,0.183052,0.190399,0.165742,0.162409,0.131232,0.123185,0.082772,0.089869,0.106366,0.114662,0.131229,0,0,0,0,0,0,1
11381,'2024/02/26 17:13:38:743',9,0.294121,0.230155,0.456191,0.380292,0.27229,0.226744,0.26655,0.249719,0.246416,0.218154,0.229304,0.209176,0.198451,0.196922,0.210494,0.195193,0.176638,0.171208,0.165439,0.152416,0.123298,0.094751,0.083147,0.070393,0.097457,0.105481,0.120729,0,0,0,0,0,0,1
11382,'2024/02/26 17:13:38:755',9,0.284104,0.218057,0.475577,0.36409,0.247175,0.173446,0.252249,0.242237,0.244914,0.224541,0.203629,0.20964,0.184142,0.216408,0.215513,0.213538,0.175017,0.189537,0.167483,0.14753,0.140539,0.092075,0.072383,0.088751,0.100994,0.099506,0.124714,0,0,0,0,0,0,1
11383,'2024/02/26 17:13:38:766',9,0.253779,0.230849,0.466269,0.312375,0.282425,0.223021,0.248752,0.227419,0.218684,0.243438,0.195116,0.196587,0.181245,0.214454,0.195156,0.192853,0.170503,0.178934,0.162318,0.152388,0.129685,0.096286,0.070613,0.084314,0.090887,0.102653,0.119728,0,0,0,0,0,0,1
11384,'2024/02/26 17:13:38:778',9,0.243015,0.266865,0.434468,0.309333,0.278293,0.183278,0.235018,0.247955,0.231353,0.194748,0.194029,0.214598,0.177232,0.193206,0.203553,0.202954,0.184647,0.180273,0.157762,0.142108,0.123833,0.101749,0.077081,0.082248,0.092566,0.09911,0.116848,0,0,0,0,0,0,1
11385,'2024/02/26 17:13:38:789',9,0.21886,0.259191,0.422743,0.307357,0.285825,0.176368,0.251761,0.202495,0.198332,0.20739,0.212499,0.220254,0.18127,0.202326,0.194459,0.183752,0.170458,0.183678,0.147502,0.142455,0.136982,0.085212,0.060785,0.074015,0.089492,0.086235,0.110243,0,0,0,0,0,0,1
11386,'2024/02/26 17:13:38:801',9,0.247484,0.292548,0.399105,0.30898,0.28646,0.227825,0.213717,0.201682,0.182437,0.204215,0.2192,0.188921,0.169007,0.194429,0.196077,0.153913,0.171561,0.187338,0.140207,0.139792,0.125447,0.07783,0.068866,0.070018,0.085994,0.0874,0.109112,0,0,0,0,0,0,1
11387,'2024/02/26 17:13:38:813',9,0.254537,0.24405,0.42526,0.354999,0.260545,0.223959,0.151205,0.199905,0.160252,0.19595,0.202872,0.204233,0.206327,0.185312,0.171683,0.155606,0.167267,0.171789,0.131719,0.141443,0.105813,0.085888,0.066897,0.059671,0.084564,0.087556,0.102717,0,0,0,0,0,0,1
11388,'2024/02/26 17:13:38:824',9,0.270079,0.255565,0.438482,0.318079,0.272479,0.239139,0.178008,0.216416,0.214783,0.193271,0.205155,0.193485,0.218398,0.201552,0.17598,0.173463,0.179582,0.151076,0.135172,0.112179,0.128522,0.086393,0.070955,0.081183,0.088143,0.091971,0.108079,0,0,0,0,0,0,1
11389,'2024/02/26 17:13:38:836',9,0.251604,0.239831,0.45809,0.330308,0.284581,0.26328,0.22946,0.228659,0.215318,0.208647,0.225208,0.233969,0.21665,0.187631,0.19384,0.167099,0.172001,0.14648,0.159218,0.142954,0.133846,0.087145,0.084372,0.084111,0.096169,0.096791,0.120118,0,0,0,0,0,0,1
